10287001,2012.868856,,31.667,,64.171,,,,7,,,,6.9513,,,23.3673,,,,5.3123,,,36.3423,,,,212.09,0.649,,,,0.055,,,-999,,,
10287001,2012.868856,,31.667,,64.171,,,,9,,,,8.9368,,,23.3668,,,,5.3124,,,36.3424,,,,211.62,0.664,,,,0.059,,,-999,,,
10287001,2012.868856,,31.667,,64.171,,,11,,,10.9233,,,23.3683,,,,5.3126,,,36.3423,,,,211.65,0.662,,,,0.06,,,-999,
10287001,2012.868856,,31.667,,64.171,,,13,,,12.9097,,,23.3686,,,,5.3127,,,36.3423,,,,211.59,0.661,,,,0.055,,,-999,
10287001,2012.868856,,31.667,,64.171,,,15,,,14.8952,,,23.3688,,,,5.3128,,,36.3424,,,,211.77,0.647,,,,0.057,,,-999,
10287001,2012.868856,,31.667,,64.171,,,17,,,16.8807,,,23.3701,,,,5.3131,,,36.3425,,,,211.61,0.625,,,,0.061,,,-999,
10287001,2012.868856,,31.667,,64.171,,,19,,,18.8668,,,23.3703,,,,5.3132,,,36.3426,,,,211.94,0.614,,,,0.059,,,-999,
10287001,2012.868856,,31.667,,64.171,,,21,,,20.8526,,,23.3701,,,,5.3133,,,36.3425,,,,211.81,0.615,,,,0.06,,,-999,
10287001,2012.868856,,31.667,,64.171,,,23,,,22.8385,,,23.3703,,,,5.3134,,,36.3426,,,,211.76,0.62,,,,0.061,,,-999,
10287001,2012.868856,,31.667,,64.171,,,25,,,24.8243,,,23.3704,,,,5.3135,,,36.3427,,,,211.86,0.601,,,,0.064,,,-999,
10287001,2012.868856,,31.667,,64.171,,,27,,,26.8102,,,23.3714,,,,5.3137,,,36.3425,,,,211.88,0.603,,,,0.067,,,-999,
10287001,2012.868856,,31.667,,64.171,,,29,,,28.7964,,,23.3703,,,,5.3136,,,36.3426,,,,211.54,0.6,,,,0.067,,,-999,
10287001,2012.868856,,31.667,,64.171,,,31,,,30.7821,,,23.369,,,,5.3136,,,36.3429,,,,211.7,0.601,,,,0.058,,,-999,
10287001,2012.868856,,31.667,,64.171,,,33,,,32.7672,,,23.3608,,,,5.3131,,,36.3445,,,,212.24,0.6,,,,0.061,,,-999,
10287001,2012.868856,,31.667,,64.171,,,35,,,34.7531,,,23.3473,,,,5.3121,,,36.3477,,,,211.46,0.599,,,,0.06,,,-999,
10287001,2012.868856,,31.667,,64.171,,,37,,,36.739,,,23.2951,,,,5.309,,,36.3662,,,,211.55,0.598,,,,0.067,,,-999,
10287001,2012.868856,,31.667,,64.171,,,39,,,38.7249,,,23.2368,,,,5.3064,,,36.3933,,,,211.56,0.597,,,,0.066,,,-999,
10287001,2012.868856,,31.667,,64.171,,,41,,,40.7099,,,23.2366,,,,5.3067,,,36.395,,,,211.57,0.596,,,,0.068,,,-999,
10287001,2012.868856,,31.667,,64.171,,,43,,,42.6971,,,23.2136,,,,5.3059,,,36.4077,,,,211.35,0.597,,,,0.069,,,-999,
10287001,2012.868856,,31.667,,64.171,,,45,,,44.682,,,23.2039,,,,5.3057,,,36.4135,,,,211.39,0.595,,,,0.073,,,-999,
