10026001,1990.8455,31.841,64.172,,,,4,,,,3.9721,24.473,5.4764,36.686,,-9.99,0.424,0.041,,941.48,,
10026001,1990.8455,31.841,64.172,,,,6,,,,5.9582,24.455,5.4746,36.687,,-9.99,0.423,0.042,,227.6,,
10026001,1990.8455,31.841,64.172,,,,8,,,,7.9442,24.455,5.4747,36.687,,-9.99,0.423,0.043,,251.41,,
10026001,1990.8455,31.841,64.172,,,10,,,,9.9302,24.455,5.4748,36.687,,-9.99,0.423,0.043,,212.1,,,
10026001,1990.8455,31.841,64.172,,,12,,,11.9162,24.448,5.4741,36.687,,-9.99,0.422,0.049,,190.3,,,,
10026001,1990.8455,31.841,64.172,,,14,,,13.9022,24.424,5.4718,36.688,,-9.99,0.423,0.053,,178.18,,,,
10026001,1990.8455,31.841,64.172,,,16,,,15.8881,24.417,5.4711,36.688,,-9.99,0.424,0.049,,160.3,,,,
10026001,1990.8455,31.841,64.172,,,18,,,17.8741,24.413,5.4709,36.689,,-9.99,0.425,0.056,,154.32,,,,
10026001,1990.8455,31.841,64.172,,,20,,,19.86,24.409,5.4705,36.689,,-9.99,0.424,0.054,,146.12,,,,
10026001,1990.8455,31.841,64.172,,,22,,,21.8459,24.407,5.4704,36.689,,-9.99,0.424,0.054,,132.92,,,,
10026001,1990.8455,31.841,64.172,,,24,,,23.8317,24.405,5.4704,36.69,,-9.99,0.425,0.059,,129.86,,,,
10026001,1990.8455,31.841,64.172,,,26,,,25.8176,24.404,5.4704,36.69,,-9.99,0.425,0.061,,119.6,,,,
10026001,1990.8455,31.841,64.172,,,28,,,27.8034,24.403,5.4704,36.69,,-9.99,0.426,0.07,,110.05,,,,
10026001,1990.8455,31.841,64.172,,,30,,,29.7892,24.402,5.4704,36.69,,-9.99,0.424,0.068,,102.14,,,,
10026001,1990.8455,31.841,64.172,,,32,,,31.775,24.401,5.4705,36.691,,-9.99,0.424,0.071,,,95.09,,,
10026001,1990.8455,31.841,64.172,,,34,,,33.7608,24.4,5.4704,36.691,,-9.99,0.423,0.075,,,88.11,,,
10026001,1990.8455,31.841,64.172,,,36,,,35.7466,24.397,5.4702,36.691,,-9.99,0.425,0.076,,,82.09,,,
10026001,1990.8455,31.841,64.172,,,38,,,37.7323,24.391,5.4695,36.69,,-9.99,0.425,0.074,,,76.92,,,
10026001,1990.8455,31.841,64.172,,,40,,,39.718,24.387,5.4692,36.69,,-9.99,0.427,0.079,,,70.77,,,
10026001,1990.8455,31.841,64.172,,,42,,,41.7037,24.382,5.4685,36.688,,-9.99,0.425,0.088,,,66.89,,,
10026001,1990.8455,31.841,64.172,,,44,,,43.6894,24.376,5.4678,36.687,,-9.99,0.426,0.092,,,61.4,,,
10026001,1990.8455,31.841,64.172,,,46,,,45.6751,24.374,5.4675,36.686,,-9.99,0.425,0.094,,,57.16,,,
10026001,1990.8455,31.841,64.172,,,48,,,47.6607,24.373,5.4675,36.686,,-9.99,0.425,0.102,,,53.65,,,
10026001,1990.8455,31.841,64.172,,,50,,,49.6463,24.371,5.4673,36.686,,-9.99,0.425,0.103,,,48.95,,,
