10204001,2005.680044,,31.6,,64.152,,,,6,,,,5.9583,,,28.4393,,,,5.879,,,36.463,,,,198.35,,,,-9.99,,,,0.03,-9.99
10204001,2005.680044,,31.6,,64.152,,,,8,,,,7.9444,,,28.3651,,,,5.8695,,,36.4534,,,,198.74,,,,-9.99,,,,0.029,-9.99
10204001,2005.680044,,31.6,,64.152,,,10,,,,9.9304,,,28.2396,,,,5.8543,,,36.4435,,,,199.4,,,,-9.99,,,,0.03,-9.99,
10204001,2005.680044,,31.6,,64.152,,,12,,,11.9165,,,28.1228,,,,5.8404,,,36.436,,,,200.04,,,,-9.99,,,,0.027,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,14,,,13.9025,,,28.0953,,,,5.8401,,,36.4551,,,,200.41,,,,-9.99,,,,0.026,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,16,,,15.8885,,,28.1002,,,,5.8522,,,36.5368,,,,200.65,,,,-9.99,,,,0.03,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,18,,,17.8744,,,28.1313,,,,5.8642,,,36.597,,,,200.72,,,,-9.99,,,,0.033,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,20,,,19.8604,,,28.1014,,,,5.8643,,,36.6213,,,,200.91,,,,-9.99,,,,0.029,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,22,,,21.8463,,,28.0336,,,,5.8558,,,36.6137,,,,201.47,,,,-9.99,,,,0.024,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,24,,,23.8322,,,27.8979,,,,5.8422,,,36.6233,,,,203.13,,,,-9.99,,,,0.027,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,26,,,25.8181,,,27.3416,,,,5.7657,,,36.5144,,,,208.13,,,,-9.99,,,,0.031,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,28,,,27.804,,,26.8987,,,,5.7287,,,36.5968,,,,212.27,,,,-9.99,,,,0.03,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,30,,,29.7898,,,26.4282,,,,5.6786,,,36.6072,,,,216.22,,,,-9.99,,,,0.026,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,32,,,31.7757,,,25.0344,,,,5.5305,,,36.6357,,,,227.64,,,,-9.99,,,,0.029,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,34,,,33.7615,,,24.6634,,,,5.5001,,,36.7099,,,,231.41,,,,-9.99,,,,0.032,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,36,,,35.7473,,,24.2934,,,,5.4615,,,36.7217,,,,233.81,,,,-9.99,,,,0.021,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,38,,,37.7331,,,23.8247,,,,5.4112,,,36.7258,,,,236.66,,,,-9.99,,,,0.03,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,40,,,39.7188,,,23.5941,,,,5.3879,,,36.738,,,,237.67,,,,-9.99,,,,0.033,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,42,,,41.7046,,,23.3446,,,,5.3624,,,36.7498,,,,238.61,,,,-9.99,,,,0.028,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,44,,,43.6903,,,23.0847,,,,5.3332,,,36.7411,,,,239.89,,,,-9.99,,,,0.028,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,46,,,45.676,,,22.8704,,,,5.3087,,,36.73,,,,240.54,,,,-9.99,,,,0.035,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,48,,,47.6617,,,22.6712,,,,5.2873,,,36.73,,,,240.98,,,,-9.99,,,,0.039,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,50,,,49.6473,,,22.4841,,,,5.2658,,,36.719,,,,241.07,,,,-9.99,,,,0.041,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,52,,,51.633,,,22.2736,,,,5.2429,,,36.7167,,,,240.89,,,,-9.99,,,,0.032,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,54,,,53.6186,,,22.0698,,,,5.2205,,,36.7128,,,,240.55,,,,-9.99,,,,0.031,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,56,,,55.6042,,,21.8894,,,,5.2025,,,36.7231,,,,241.31,,,,-9.99,,,,0.032,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,58,,,57.5898,,,21.8281,,,,5.1968,,,36.73,,,,241.59,,,,-9.99,,,,0.036,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,60,,,59.5753,,,21.6579,,,,5.1777,,,36.7228,,,,240.34,,,,-9.99,,,,0.032,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,62,,,61.5609,,,21.4823,,,,5.1589,,,36.7223,,,,239.54,,,,-9.99,,,,0.038,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,64,,,63.5464,,,21.3092,,,,5.1406,,,36.7241,,,,238.63,,,,-9.99,,,,0.041,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,66,,,65.5319,,,21.1392,,,,5.1224,,,36.7233,,,,237.88,,,,-9.99,,,,0.039,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,68,,,67.5174,,,21.02,,,,5.1093,,,36.7203,,,,237.8,,,,-9.99,,,,0.03,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,70,,,69.5029,,,20.9052,,,,5.0971,,,36.7206,,,,236.3,,,,-9.99,,,,0.039,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,72,,,71.4883,,,20.6948,,,,5.0746,,,36.7196,,,,236.05,,,,-9.99,,,,0.035,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,74,,,73.4738,,,20.5295,,,,5.0571,,,36.7206,,,,235.2,,,,-9.99,,,,0.041,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,76,,,75.4592,,,20.4108,,,,5.0449,,,36.7241,,,,233.68,,,,-9.99,,,,0.043,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,78,,,77.4446,,,20.3248,,,,5.0363,,,36.7278,,,,232.08,,,,-9.99,,,,0.042,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,80,,,79.4299,,,20.2585,,,,5.0288,,,36.7245,,,,230.95,,,,-9.99,,,,0.05,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,82,,,81.4153,,,20.168,,,,5.0188,,,36.7212,,,,230.18,,,,-9.99,,,,0.057,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,84,,,83.4006,,,20.0788,,,,5.0093,,,36.7207,,,,229.7,,,,-9.99,,,,0.055,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,86,,,85.3859,,,20.0167,,,,5.0027,,,36.7206,,,,228.87,,,,-9.99,,,,0.057,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,88,,,87.3712,,,19.9614,,,,4.997,,,36.7215,,,,227.59,,,,-9.99,,,,0.057,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,90,,,89.3565,,,19.9073,,,,4.991,,,36.7198,,,,226.4,,,,-9.99,,,,0.058,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,92,,,91.3418,,,19.8383,,,,4.9835,,,36.7179,,,,225.36,,,,-9.99,,,,0.056,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,94,,,93.327,,,19.7938,,,,4.9788,,,36.7179,,,,224.91,,,,-9.99,,,,0.054,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,96,,,95.3122,,,19.7671,,,,4.9758,,,36.7167,,,,223.8,,,,-9.99,,,,0.057,-9.99,,
10204001,2005.680044,,31.6,,64.152,,,98,,,97.2974,,,19.715,,,,4.97,,,36.7144,,,,222.86,,,,-9.99,,,,0.061,-9.99,,
10204001,2005.680044,,31.6,,64.152,,100,,,99.2826,,,19.6707,,,,4.9654,,,36.7144,,,,221.85,,,,-9.99,,,,0.07,-9.99,,,
