10217001,2006.846691,,31.598,,64.164,,,73,,,72.4811,,,23.9695,,,,5.4015,,,36.5325,,,,209.06,,,,-9.99,,,-0.013,-9.99,,
10217001,2006.846691,,31.598,,64.164,,,75,,,74.4665,,,23.9624,,,,5.4009,,,36.5334,,,,209.12,,,,-9.99,,,-0.013,-9.99,,
10217001,2006.846691,,31.598,,64.164,,,77,,,76.4519,,,23.9562,,,,5.4003,,,36.5342,,,,209.08,,,,-9.99,,,-0.013,-9.99,,
10217001,2006.846691,,31.598,,64.164,,,79,,,78.4373,,,23.9527,,,,5.4,,,36.5345,,,,209.16,,,,-9.99,,,-0.008,-9.99,,
10217001,2006.846691,,31.598,,64.164,,,81,,,80.4226,,,23.9536,,,,5.4001,,,36.5343,,,,208.92,,,,-9.99,,,-0.009,-9.99,,
10217001,2006.846691,,31.598,,64.164,,,83,,,82.408,,,23.4617,,,,5.3514,,,36.5678,,,,208.44,,,,-9.99,,,-0.001,-9.99,,
10217001,2006.846691,,31.598,,64.164,,,85,,,84.3933,,,22.6486,,,,5.2721,,,36.6298,,,,209.07,,,,-9.99,,,,0.019,-9.99,
10217001,2006.846691,,31.598,,64.164,,,87,,,86.3786,,,21.4662,,,,5.1564,,,36.7163,,,,212.08,,,,-9.99,,,,0.048,-9.99,
10217001,2006.846691,,31.598,,64.164,,,89,,,88.3639,,,21.4314,,,,5.1523,,,36.7137,,,,213.19,,,,-9.99,,,,0.044,-9.99,
10217001,2006.846691,,31.598,,64.164,,,91,,,90.3492,,,21.2147,,,,5.1298,,,36.7185,,,,213.82,,,,-9.99,,,,0.038,-9.99,
10217001,2006.846691,,31.598,,64.164,,,93,,,92.3344,,,20.9841,,,,5.1051,,,36.7174,,,,212.99,,,,-9.99,,,,0.029,-9.99,
10217001,2006.846691,,31.598,,64.164,,,95,,,94.3196,,,20.8881,,,,5.0949,,,36.7178,,,,210.62,,,,-9.99,,,,0.026,-9.99,
10217001,2006.846691,,31.598,,64.164,,,97,,,96.3048,,,20.8243,,,,5.0886,,,36.7215,,,,204.3,,,,-9.99,,,,0.022,-9.99,
10217001,2006.846691,,31.598,,64.164,,,99,,,98.29,,,20.746,,,,5.0813,,,36.7302,,,,195.09,,,,-9.99,,,,0.017,-9.99,
10217001,2006.846691,,31.598,,64.164,,101,,100.2752,,,20.6595,,,,5.0721,,,36.7304,,,,190.92,,,,-9.99,,,,0.011,-9.99,,,
