10001001,1988.802568,31.783,64.116,108,107.2215,20.514,5.0629,36.742,202.45,0.42,NaN,NaN
10001001,1988.802568,31.783,64.116,110,109.2066,20.289,5.0391,36.742,202.47,0.416,NaN,NaN
10001001,1988.802568,31.783,64.116,112,111.1916,20.177,5.0273,36.742,201.88,0.416,NaN,NaN
10001001,1988.802568,31.783,64.116,114,113.1766,20.165,5.0257,36.738,201.92,0.414,NaN,NaN
10001001,1988.802568,31.783,64.116,116,115.1616,20.119,5.0214,36.742,202.56,0.413,NaN,NaN
10001001,1988.802568,31.783,64.116,118,117.1466,20.012,5.0096,36.738,202.58,0.416,NaN,NaN
10001001,1988.802568,31.783,64.116,120,119.1315,19.966,5.0035,36.727,203.21,0.416,NaN,NaN
10001001,1988.802568,31.783,64.116,122,121.1165,19.894,4.996,36.727,203.84,0.416,NaN,NaN
10001001,1988.802568,31.783,64.116,124,123.1014,19.866,4.9913,36.712,205.05,0.416,NaN,NaN
10001001,1988.802568,31.783,64.116,126,125.0863,19.799,4.9818,36.691,206.26,0.412,NaN,NaN
10001001,1988.802568,31.783,64.116,128,127.0712,19.672,4.9669,36.678,207.44,0.411,NaN,NaN
10001001,1988.802568,31.783,64.116,130,129.056,19.609,4.9585,36.663,208.6,0.411,NaN,NaN
10001001,1988.802568,31.783,64.116,132,131.0409,19.585,4.9564,36.666,209.19,0.41,NaN,NaN
10001001,1988.802568,31.783,64.116,134,133.0257,19.565,4.9544,36.666,210.32,0.41,NaN,NaN
10001001,1988.802568,31.783,64.116,136,135.0105,19.549,4.9528,36.666,210.91,0.411,NaN,NaN
10001001,1988.802568,31.783,64.116,138,136.9953,19.516,4.9494,36.666,210.94,0.409,NaN,NaN
10001001,1988.802568,31.783,64.116,140,138.9801,19.458,4.9434,36.666,210.43,0.409,NaN,NaN
10001001,1988.802568,31.783,64.116,142,140.9648,19.38,4.9353,36.666,209.9,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,144,142.9495,19.311,4.9281,36.666,209.38,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,146,144.9343,19.296,4.9243,36.647,208.86,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,148,146.9189,19.241,4.9174,36.637,208.33,0.408,NaN,NaN
10001001,1988.802568,31.783,64.116,150,148.9036,19.217,4.9142,36.63,207.79,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,152,150.8883,19.197,4.9121,36.63,207.83,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,154,152.8729,19.174,4.9098,36.63,207.86,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,156,154.8575,19.162,4.9083,36.627,207.32,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,158,156.8421,19.083,4.9001,36.627,207.34,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,160,158.8267,19.062,4.898,36.627,207.38,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,162,160.8112,19.022,4.8938,36.627,207.98,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,164,162.7958,18.979,4.8894,36.627,208.58,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,166,164.7803,18.958,4.8872,36.626,208.04,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,168,166.7648,18.898,4.881,36.626,208.07,0.407,NaN,NaN
