LATITUDE, LONGITUDE,SURF,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500,1550,1600,1650,1700,1750,1800,1850,1900,1950,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500
-72.5,-147.5,21.848,21.857,21.939,21.9,22.131,22.621,23.144,23.66,24.257,25.169,26.377,27.733,28.857,29.538,29.557,29.642,29.719,29.811,29.942,30.135,30.37,31.791,32.397,32.505,32.565,32.533,32.589,32.734,32.928,33.193,33.322,33.353,33.222,33.078,32.969,32.885,32.826,32.746,32.653,32.571,32.565,32.583,32.678,32.789,32.831,32.87,32.836,32.774,32.89,32.99,32.98,32.98,33.002,33.021,33.013,33.016,33.021,33.027,33.044,33.059,33.074,33.087,33.099,33.108,33.116,33.129,33.144,33.179,33.185,33.189,33.185,33.19,33.199,33.206,33.215,33.221,33.229,33.234,33.236,33.235,33.236,33.223,33.182,33.148,33.136,33.115,33.039,32.643,32.626,,,,,,,,,,,,,
-72.5,-142.5,25.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.087,,,,,,,,,,,,,,,,,,,,,,33.667,33.639,33.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-137.5,23.47,24.065,23.939,24.313,24.7,25.095,25.43,25.892,26.373,26.816,27.204,27.775,28.071,28.343,28.6,28.849,29.079,29.283,29.484,29.69,30.029,30.961,31.06,30.983,31.423,,31.767,32.032,32.3,32.269,32.252,32.252,32.639,33.337,32.808,32.929,31.718,32.572,33.129,,,,31.943,31.904,,,,,,,,,,,,,,,,,,,,,,,32.93,32.956,32.982,33.008,33.034,33.06,33.087,33.113,33.155,33.171,33.178,33.178,33.178,33.178,33.178,33.178,33.178,33.178,33.071,,,,,,,,,,,,,,,,,
-72.5,-132.5,24.767,26.23,26.29,26.431,26.513,26.591,26.13,26.281,26.208,25.791,26.516,27.848,27.975,28.242,28.789,29.065,28.484,28.78,28.526,26.332,29.605,30.514,31.1,29.164,29.919,31.671,31.416,31.605,31.824,31.933,31.542,31.84,32.17,32.298,32.147,32.129,32.371,32.331,32.639,,,32.289,,32.307,32.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-127.5,25.622,26.351,26.239,26.46,26.756,26.983,27.386,27.81,28.013,28.236,27.969,29.022,29.611,29.816,29.234,29.26,29.849,30.005,30.115,30.055,29.895,30.22,30.552,30.907,31.233,31.872,31.905,32.281,32.213,32.299,32.965,32.701,32.646,32.246,32.748,32.646,32.569,32.339,32.704,32.794,32.177,32.747,,32.839,33.313,33.383,32.974,32.073,32.341,,33.382,,,,,,,33.302,,,,,,,33.293,,32.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-122.5,19.359,21.422,20.952,21.272,21.592,21.303,20.584,20.893,21.331,23.55,25.104,27.861,28.583,29.209,29.642,30.043,26.319,24.745,25.137,25.541,28.675,32.185,30.62,31.951,,32.232,32.093,32.205,32.26,32.429,32.722,32.833,32.874,33.037,32.905,32.689,32.642,33.012,33.218,32.878,32.744,32.856,,,32.876,32.749,33.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-117.5,17.887,18.134,17.358,17.643,17.742,18.615,18.69,18.65,19.963,21.395,22.3,22.407,23.586,24.211,24.718,25.261,24.745,24.506,24.358,24.324,26.736,29.302,27.374,30.779,31.707,31.495,31.298,31.47,31.711,31.972,32.469,32.35,32.35,32.348,32.489,31.977,32.315,32.432,33.169,33.02,,32.948,32.111,32.373,32.232,31.871,31.762,31.53,31.477,31.398,,29.361,32.781,31.147,30.996,31.406,,,30.745,30.714,30.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-112.5,24.59,24.213,23.565,24.363,24.871,25.21,26.02,26.701,27.28,27.739,28.344,28.586,28.825,29.084,29.055,29.173,29.544,29.647,29.886,29.883,29.899,30.806,31.348,31.759,32.265,31.954,31.914,32.072,32.261,32.381,32.667,32.726,32.823,32.932,33.078,33.145,33.093,32.721,32.776,32.345,32.747,,,,32.126,32.079,,30.723,31.859,32.1,,,31.369,31.316,31.324,32.802,30.915,30.297,29.307,28.232,27.8,27.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-107.5,19.028,20.286,21.412,22.4,22.537,24.211,24.665,25.311,25.805,26.613,27.405,27.947,28.745,28.97,29.254,29.915,30.172,30.241,30.276,30.352,30.061,30.275,30.196,30.856,30.912,31.005,31.652,31.796,31.963,32.029,32.177,32.266,32.545,32.489,32.453,32.597,32.62,32.959,31.843,33.097,33.076,33.13,32.376,32.151,31.24,30.472,32.428,28.667,28.917,30.854,32.285,29.391,,29.272,29.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-102.5,23.312,23.132,23.585,24.341,24.697,25.543,25.686,25.859,26.127,26.637,27.423,27.7,28.492,28.145,28.486,28.628,28.822,29.04,29.102,29.19,29.304,30.542,30.702,31.217,31.483,31.777,32.149,32.271,32.633,33.017,33.149,33.296,33.058,32.978,33.014,32.918,32.757,32.98,32.763,32.885,32.87,32.563,,33.369,32.819,32.834,32.886,32.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-97.5,24.713,24.798,24.597,24.97,25.118,24.868,25.189,25.574,26.017,26.407,26.388,27.023,27.719,28.431,29.101,28.241,28.422,28.61,27.517,27.725,25.821,28.999,28.677,29.585,,,29.132,28.89,28.841,28.943,28.855,29.055,,,,,,,,,,,,,31.764,31.424,32.364,31.437,31.498,31.425,32.557,31.368,31.596,32.478,31.75,31.773,31.821,32.658,32.652,32.575,31.889,31.957,32.666,32.666,,31.364,32.164,32.153,32.112,32.065,32.054,32.192,32.313,32.435,32.558,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-92.5,26.194,25.151,25.213,25.429,27.213,27.534,27.844,28.308,28.738,29.101,29.359,29.441,29.577,29.665,29.744,29.92,29.865,29.891,29.918,29.946,30.115,30.228,29.645,,,,31.617,34.506,33.525,33.278,32.241,32.754,32.775,32.676,32.551,32.76,33.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-87.5,28.174,28.156,28.514,28.584,28.67,28.793,28.924,29.06,29.203,30.118,30.207,30.321,30.444,30.13,30.168,30.346,30.69,30.854,31.093,31.571,31.978,32.228,32.62,33.267,32.933,34.106,32.687,32.924,33.367,33.52,33.753,33.353,33.324,32.901,33.461,32.264,33.067,32.48,33.458,32.552,33.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-82.5,22.835,22.878,22.984,22.912,23.162,23.521,24.357,25.262,26.028,26.768,27.45,28.005,28.387,28.616,29.122,29.594,29.932,30.24,30.51,30.745,30.944,31.174,31.25,31.396,31.672,32.184,32.614,32.887,33.115,33.351,33.482,33.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-77.5,20.376,21.839,20.965,21.39,21.781,22.257,22.858,23.468,24.015,24.527,24.947,27.415,27.77,28.109,28.505,28.912,29.246,29.521,28.747,29.035,29.242,30.764,31.891,32.023,32.361,33.205,33.395,33.482,33.605,33.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-52.5,23.5,23.039,22.143,22.628,23.656,24.035,24.341,24.175,24.496,23.516,23.342,23.562,24.003,24.801,25.207,25.35,25.383,25.448,25.687,25.956,26.136,28.068,28.09,28.396,28.483,21.769,25.193,25.466,26.39,27.013,27.17,27.374,26.797,26.71,25.684,25.93,25.65,25.393,24.381,24.724,26.215,27.526,25.572,26.436,25.101,24.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-47.5,23.44,26.037,27.331,26.79,25.945,25.318,24.711,24.708,24.079,24.048,24.666,25.097,26.519,25.969,26.332,27.02,26.982,27.164,26.252,25.236,24.775,24.555,24.991,25.476,24.214,,25.078,25.464,25.663,25.742,25.714,25.736,25.743,27.529,25.5,25.783,26.401,24.653,24.057,23.046,22.125,21.773,24.038,23.59,24.133,24.298,24.764,25.538,,26.079,26.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-42.5,24.9,22.819,,,18.592,18.177,18.279,20.588,22.39,23.493,23.837,23.626,22.572,22.087,21.753,21.686,21.468,21.05,20.041,19.624,19.67,23.676,26.971,27.545,,,27.073,26.395,25.318,28.573,29.027,29.589,29.9,29.9,29.9,29.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-37.5,19.933,20.441,20.667,20.615,20.374,20.531,21.004,21.9,24.228,24.887,25.643,25.941,26.006,26.044,26.193,26.403,26.687,27.053,27.526,28.056,28.444,28.942,29.426,28.943,27.941,30.119,29.189,29.584,29.724,30.216,30.03,31.316,31.255,31.5,31.854,31.751,31.324,30.905,31.852,31.139,30.905,,,,31.508,29.897,30.083,,32.261,32.216,,,31.673,31.562,31.746,31.244,,,,,32.252,32.201,,,,,31.347,31.018,31.504,31.514,31.519,31.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-32.5,23.125,23.114,23.149,23.19,23.27,23.412,23.968,24.831,26.344,27.184,27.8,28.1,28.31,28.449,28.594,28.763,28.916,29.054,29.187,29.33,29.461,29.876,30.224,30.366,30.765,33.67,30.556,30.61,30.639,30.652,30.708,30.691,30.721,30.913,31.197,31.486,31.698,31.176,31.47,,,29.747,,31.156,32.016,31.879,31.998,31.854,31.985,32.17,31.761,31.631,31.545,31.96,31.976,32.145,31.989,31.209,31.27,31.764,32.077,32.014,31.63,31.721,31.692,31.72,31.941,31.976,31.982,31.979,31.812,31.783,31.77,31.698,31.578,31.567,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-27.5,17.91,18.482,18.969,19.531,20.5,21.715,22.992,23.925,24.721,25.458,26.013,26.405,26.801,27.09,27.458,28.435,28.284,28.811,28.761,28.721,28.741,28.155,28.736,28.89,31.806,31.687,30.166,30.122,30.505,31.006,31.674,31.409,32.023,32.1,31.763,31.102,30.737,31.731,30.129,33.197,33.367,,35.6,28.325,30.986,31.642,32.901,31.21,32.661,33.62,34.406,32.207,33.072,34.5,33.416,32.036,34.2,,,,,,,,,,32.971,32.947,32.74,32.76,32.855,33.441,33.382,33.302,33.191,33.133,33.084,33.016,33.414,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-22.5,22.685,24.04,25.274,25.363,25.517,25.711,26.074,26.554,27.041,27.483,27.607,27.917,28.235,28.498,28.721,28.911,29.087,29.286,29.476,29.592,29.778,30.069,30.83,31.108,31.872,31.723,31.254,31.623,31.71,31.789,31.957,31.482,31.524,31.875,32.115,31.771,31.909,31.615,32.611,32.474,,,,30.244,32.358,32.401,32.145,32.283,32.566,32.647,32.811,32.553,32.037,33.156,32.913,32.994,32.062,,32.978,32.741,32.569,31.055,,33.153,33.163,33.173,32.369,32.354,32.372,32.39,32.429,32.5,32.605,32.719,32.727,32.697,32.689,32.637,32.551,32.479,32.423,32.413,,,,,,,,,,,,,,,,,,,,
-72.5,-17.5,18.675,17.98,24.313,24.79,25.025,25.127,25.305,25.661,25.971,26.286,26.993,27.089,27.205,27.282,27.358,27.461,27.612,28.099,28.25,28.382,28.54,29.177,29.671,30.664,30.62,28.922,31.772,31.766,31.858,32.068,32.159,28.121,31.267,31.867,32.056,31.501,31.516,31.817,32.41,32.661,31.614,33.11,30.294,32.527,32.224,32.311,31.418,31.304,32.793,32.28,31.978,32.403,33.801,33.511,33.433,33.498,33.858,33.776,33.482,33.371,33.648,34.321,33.901,33.491,33.472,33.453,31.646,31.495,31.504,31.738,31.938,32.037,32.686,32.272,31.986,32.071,31.808,31.81,31.715,31.999,32.87,32.862,33.119,33.133,33.153,33.081,33.169,33.169,,,,,,,,,,,,,,
-72.5,-12.5,28.875,29.418,29.672,29.626,29.464,28.823,28.929,29.011,29.075,29.203,29.323,29.699,29.463,29.604,29.743,29.854,29.972,30.279,30.387,30.47,30.327,30.928,30.652,30.847,30.652,30.861,31.243,31.29,31.397,31.379,31.548,31.797,31.859,31.845,32.006,32.129,31.843,32.054,31.717,32.221,32.085,32.465,32.371,32.376,33.079,33.03,32.361,32.91,33.041,33.203,32.603,32.635,33.159,33.273,33.334,33.03,32.977,33.339,33.42,33.414,33.074,33.077,33.369,33.358,33.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,172.5,23.113,22.724,23.069,23.603,24.303,25.179,25.849,26.451,27.163,27.706,28.156,28.483,28.849,29.131,29.456,29.871,30.221,30.353,30.554,30.817,30.774,31.343,31.314,31.489,31.387,31.525,31.303,31.374,31.391,31.407,31.342,31.231,31.093,31.051,31.118,31.096,30.889,30.443,,34.45,35.061,33.123,,,32.313,31.85,32.397,32.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,177.5,26.324,26.307,26.381,26.482,26.555,26.707,26.877,26.923,27.058,27.262,27.666,28.002,28.34,28.645,28.925,29.162,29.373,29.637,29.903,30.137,30.495,31.464,31.96,32.069,32.174,32.14,32.15,32.161,32.134,32.139,32.107,32.094,32.13,32.173,32.216,32.267,32.185,32.312,32.991,32.908,33.09,33.09,33.09,33.09,33.697,33.095,33.562,33.583,33.581,33.52,32.96,32.92,33.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-67.5,-177.5,26.845,26.803,26.859,26.546,26.534,26.577,26.695,26.989,27.236,27.279,27.603,27.985,28.378,28.838,29.178,29.635,29.896,30.07,30.196,30.265,30.378,31.316,32.237,32.776,32.796,32.841,32.769,32.748,32.668,32.631,32.584,32.596,32.616,32.551,32.58,32.618,32.66,32.666,32.807,32.644,32.82,32.897,32.589,32.668,32.528,32.563,32.674,32.644,32.523,32.641,32.667,32.761,32.733,32.648,32.638,32.641,32.782,32.846,32.72,32.748,32.738,32.841,32.896,32.948,32.951,32.952,32.815,32.867,32.886,32.915,32.959,32.973,32.97,32.931,32.837,32.79,32.757,32.72,32.713,32.669,32.625,32.601,32.762,32.751,32.723,,,,,,,,,,,,,,,,,
-67.5,-172.5,26.367,26.361,25.828,25.569,25.575,25.697,25.901,26.283,26.549,27.077,27.707,28.246,28.804,29.241,29.643,29.99,30.282,30.512,30.747,30.987,31.252,32.305,33.04,33.13,33.241,32.958,32.916,32.822,32.762,32.697,32.644,32.585,32.552,32.514,32.49,32.47,32.494,32.548,32.575,32.578,32.648,32.643,32.591,32.651,32.488,32.516,32.589,32.566,32.631,32.611,32.687,32.678,32.709,32.764,32.794,32.769,32.703,32.723,32.836,32.839,32.856,32.802,32.828,33.005,32.953,32.963,32.997,33.023,33.033,33.046,33.083,33.103,33.091,33.063,33.032,33.003,33.024,33.028,32.954,32.937,32.932,32.941,32.835,32.83,32.839,32.907,32.996,33.217,33.213,,,,,,,,,,,,,
-67.5,-167.5,24.337,24.533,24.774,24.379,24.143,24.802,24.97,25.393,25.929,26.396,27.184,28.042,28.897,29.556,30.019,30.312,30.401,30.695,30.631,30.779,31.258,32.272,32.92,33.249,33.283,33.307,33.104,33.111,33.096,33.062,33.047,33.045,33.035,33.015,33.018,33.002,32.966,32.966,33.032,33.135,33.042,33.137,32.863,32.815,32.889,32.878,32.852,32.929,32.927,32.95,32.748,32.849,32.991,33.002,32.881,32.808,32.974,32.926,32.999,32.992,32.882,32.978,33.116,33.131,33.109,33.06,33.165,33.177,33.192,33.207,33.222,33.245,33.237,33.226,33.19,33.178,33.143,33.101,33.072,33.058,33.105,33.296,33.223,33.234,33.476,33.474,33.478,33.427,,,,,,,,,,,,,,
