10266001,2011.147719,,31.667,,64.165,,,,5,,,,4.9652,,,18.9287,,,,4.8811,,,36.6632,,,,227.24,,,,,0.48,,,,0.165,,,,,-9.99
10266001,2011.147719,,31.667,,64.165,,,,7,,,,6.9513,,,18.9421,,,,4.8825,,,36.6631,,,,227.16,,,,,0.474,,,,0.165,,,,,-9.99
10266001,2011.147719,,31.667,,64.165,,,,9,,,,8.9374,,,18.9554,,,,4.8838,,,36.6629,,,,227.08,,,,,0.47,,,,0.165,,,,,-9.99
10266001,2011.147719,,31.667,,64.165,,,11,,,10.9234,,,18.9526,,,,4.8836,,,36.6631,,,,226.59,,,,,0.472,,,,0.169,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,13,,,12.9094,,,18.9514,,,,4.8834,,,36.663,,,,226.92,,,,,0.471,,,,0.168,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,15,,,14.8954,,,18.9526,,,,4.8835,,,36.663,,,,227.01,,,,,0.471,,,,0.165,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,17,,,16.8813,,,18.9509,,,,4.8834,,,36.6629,,,,227.05,,,,,0.471,,,,0.166,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,19,,,18.8673,,,18.9477,,,,4.883,,,36.6629,,,,227.05,,,,,0.471,,,,0.167,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,21,,,20.8532,,,18.9459,,,,4.8828,,,36.663,,,,227.11,,,,,0.472,,,,0.166,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,23,,,22.8391,,,18.9459,,,,4.8829,,,36.6631,,,,227.19,,,,,0.473,,,,0.161,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,25,,,24.825,,,18.9444,,,,4.8827,,,36.663,,,,226.89,,,,,0.478,,,,0.162,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,27,,,26.8109,,,18.9437,,,,4.8826,,,36.663,,,,227.05,,,,,0.471,,,,0.162,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,29,,,28.7968,,,18.9492,,,,4.8832,,,36.6633,,,,227.2,,,,,0.472,,,,0.163,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,31,,,30.7826,,,18.9588,,,,4.8843,,,36.6637,,,,227.19,,,,,0.481,,,,0.161,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,33,,,32.7684,,,18.9573,,,,4.8841,,,36.6637,,,,227.42,,,,,0.476,,,,0.162,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,35,,,34.7542,,,18.9565,,,,4.884,,,36.6632,,,,227.11,,,,,0.474,,,,0.158,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,37,,,36.74,,,18.9501,,,,4.8834,,,36.6637,,,,226.88,,,,,0.472,,,,0.16,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,39,,,38.7257,,,18.9486,,,,4.8832,,,36.6637,,,,227.3,,,,,0.474,,,,0.16,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,41,,,40.7115,,,18.9502,,,,4.8833,,,36.6634,,,,227.17,,,,,0.473,,,,0.16,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,43,,,42.6972,,,18.9531,,,,4.8837,,,36.6635,,,,226.96,,,,,0.472,,,,0.163,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,45,,,44.6829,,,18.9548,,,,4.8839,,,36.6639,,,,227.13,,,,,0.475,,,,0.166,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,47,,,46.6686,,,18.9569,,,,4.8841,,,36.6636,,,,227.18,,,,,0.474,,,,0.163,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,49,,,48.6542,,,18.9544,,,,4.8838,,,36.6632,,,,227.19,,,,,0.473,,,,0.163,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,51,,,50.6399,,,18.9517,,,,4.8835,,,36.6634,,,,227.02,,,,,0.473,,,,0.163,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,53,,,52.6255,,,18.9493,,,,4.8833,,,36.6638,,,,227.23,,,,,0.477,,,,0.162,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,55,,,54.6111,,,18.9546,,,,4.8838,,,36.6633,,,,227.39,,,,,0.472,,,,0.161,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,57,,,56.5967,,,18.9527,,,,4.8836,,,36.6634,,,,227.14,,,,,0.472,,,,0.165,,,,,-9.99,,
10266001,2011.147719,,31.667,,64.165,,,59,,,58.5822,,,18.9542,,,,4.8837,,,36.6632,,,,227.09,,,,,0.471,,,,0.156,,,,,-9.99,,
