10085001,1995.773522,31.579,64.179,,,,7,,,,6.9514,26.3904,5.6744,36.6049,,-9.99,-9.99,0.065,,,-9.99
10085001,1995.773522,31.579,64.179,,,,9,,,,8.9374,26.3913,5.6747,36.6057,,-9.99,-9.99,0.062,,,-9.99
10085001,1995.773522,31.579,64.179,,,11,,,10.9235,26.3928,5.6753,36.6082,,-9.99,-9.99,0.062,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,13,,,12.9095,26.3944,5.6765,36.6152,,-9.99,-9.99,0.059,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,15,,,14.8955,26.3934,5.6779,36.625,,-9.99,-9.99,0.064,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,17,,,16.8815,26.3908,5.6778,36.6258,,-9.99,-9.99,0.065,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,19,,,18.8674,26.3891,5.6778,36.6267,,-9.99,-9.99,0.068,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,21,,,20.8534,26.3871,5.6776,36.6265,,-9.99,-9.99,0.066,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,23,,,22.8393,26.3823,5.6769,36.6245,,-9.99,-9.99,0.067,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,25,,,24.8252,26.3647,5.6741,36.6176,,-9.99,-9.99,0.072,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,27,,,26.8111,26.333,5.6692,36.6062,,-9.99,-9.99,0.065,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,29,,,28.797,26.2656,5.659,36.5849,,-9.99,-9.99,0.053,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,31,,,30.7828,26.215,5.6515,36.5695,,-9.99,-9.99,0.075,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,33,,,32.7686,26.1303,5.6392,36.547,,-9.99,-9.99,0.069,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,35,,,34.7544,26.0508,5.6279,36.5272,,-9.99,-9.99,0.072,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,37,,,36.7402,25.9096,5.6078,36.4916,,-9.99,-9.99,0.075,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,39,,,38.726,25.7207,5.5835,36.463,,-9.99,-9.99,0.084,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,41,,,40.7118,25.7528,5.5944,36.517,,-9.99,-9.99,0.088,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,43,,,42.6975,25.5559,5.5785,36.5569,,-9.99,-9.99,0.094,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,45,,,44.6832,25.2795,5.5516,36.5797,,-9.99,-9.99,0.101,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,47,,,46.6689,24.8974,5.5115,36.5898,,-9.99,-9.99,0.107,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,49,,,48.6546,24.2613,5.4429,36.5908,,-9.99,-9.99,0.114,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,51,,,50.6402,23.8,5.3929,36.5893,,-9.99,-9.99,0.12,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,53,,,52.6259,23.5385,5.3646,36.5877,,-9.99,-9.99,0.128,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,55,,,54.6115,23.1441,5.3217,36.5833,,-9.99,-9.99,0.135,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,57,,,56.5971,22.7525,5.2791,36.5782,,-9.99,-9.99,0.135,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,59,,,58.5827,22.3724,5.2385,36.5786,,-9.99,-9.99,0.141,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,61,,,60.5682,22.0263,5.2016,36.5787,,-9.99,-9.99,0.148,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,63,,,62.5538,21.8008,5.1777,36.579,,-9.99,-9.99,0.153,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,65,,,64.5393,21.4349,5.1383,36.575,,-9.99,-9.99,0.16,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,67,,,66.5248,21.1935,5.1121,36.5698,,-9.99,-9.99,0.169,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,69,,,68.5103,20.9496,5.0855,36.5634,,-9.99,-9.99,0.182,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,71,,,70.4957,20.766,5.0655,36.5586,,-9.99,-9.99,0.187,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,73,,,72.4812,20.6667,5.0549,36.5575,,-9.99,-9.99,0.189,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,75,,,74.4666,20.4414,5.0308,36.5549,,-9.99,-9.99,0.2,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,77,,,76.452,20.3454,5.0215,36.5609,,-9.99,-9.99,0.216,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,79,,,78.4374,20.2366,5.0101,36.561,,-9.99,-9.99,0.233,,,-9.99,,
10085001,1995.773522,31.579,64.179,,,81,,,80.4227,20.1832,5.0047,36.5621,,-9.99,-9.99,0.237,,,-9.99,,
