10285001,2012.696562,,31.67,,64.16,,,,7,,,,6.9512,,,27.7453,,,,5.8145,,,36.5445,,,,199.04,,,,,0.666,,,,0.042,,,-999
10285001,2012.696562,,31.67,,64.16,,,,9,,,,8.9378,,,27.7476,,,,5.8149,,,36.5446,,,,199.11,,,,,0.663,,,,0.032,,,-999
10285001,2012.696562,,31.67,,64.16,,,11,,,10.9237,,,27.7466,,,,5.8149,,,36.5446,,,,198.91,,,,,0.66,,,,0.031,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,13,,,12.9095,,,27.7455,,,,5.8148,,,36.5446,,,,198.71,,,,,0.656,,,,0.029,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,15,,,14.8952,,,27.7439,,,,5.8148,,,36.5447,,,,199.33,,,,,0.658,,,,0.03,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,17,,,16.8816,,,27.7452,,,,5.8149,,,36.5442,,,,199.09,,,,,0.676,,,,0.03,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,19,,,18.8677,,,27.7436,,,,5.8148,,,36.5441,,,,199.07,,,,,0.668,,,,0.036,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,21,,,20.8526,,,27.7368,,,,5.814,,,36.5433,,,,199.49,,,,,0.656,,,,0.033,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,23,,,22.8392,,,27.7389,,,,5.8145,,,36.5443,,,,199.48,,,,,0.655,,,,0.034,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,25,,,24.825,,,27.7419,,,,5.815,,,36.5451,,,,199.33,,,,,0.649,,,,0.03,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,27,,,26.8107,,,27.734,,,,5.8142,,,36.5446,,,,199.6,,,,,0.651,,,,0.033,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,29,,,28.7968,,,27.7046,,,,5.8104,,,36.5398,,,,200.23,,,,,0.65,,,,0.034,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,31,,,30.7826,,,27.6699,,,,5.8063,,,36.5372,,,,202.3,,,,,0.678,,,,0.034,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,33,,,32.7694,,,27.5579,,,,5.794,,,36.5364,,,,201.65,,,,,0.623,,,,0.036,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,35,,,34.754,,,27.0985,,,,5.7388,,,36.5017,,,,217.31,,,,,0.632,,,,0.036,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,37,,,36.7401,,,25.1617,,,,5.5437,,,36.6195,,,,222.46,,,,,0.677,,,,0.038,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,39,,,38.7254,,,24.3142,,,,5.4603,,,36.6829,,,,233.64,,,,,0.642,,,,0.038,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,41,,,40.7122,,,23.7889,,,,5.4081,,,36.7179,,,,235.35,,,,,0.662,,,,0.039,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,43,,,42.6974,,,23.6097,,,,5.3902,,,36.7286,,,,234.08,,,,,0.643,,,,0.043,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,45,,,44.6826,,,23.3416,,,,5.3611,,,36.727,,,,235.09,,,,,0.631,,,,0.042,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,47,,,46.6686,,,23.1296,,,,5.3379,,,36.7239,,,,235.22,,,,,0.628,,,,0.044,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,49,,,48.6546,,,22.9176,,,,5.3148,,,36.7207,,,,235.36,,,,,0.625,,,,0.045,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,51,,,50.6395,,,22.6999,,,,5.2919,,,36.7242,,,,235.36,,,,,0.629,,,,0.05,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,53,,,52.6259,,,22.4503,,,,5.264,,,36.7155,,,,236.33,,,,,0.629,,,,0.054,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,55,,,54.6108,,,22.3236,,,,5.2503,,,36.7135,,,,236.36,,,,,0.627,,,,0.056,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,57,,,56.5966,,,22.2096,,,,5.2374,,,36.7076,,,,237.33,,,,,0.628,,,,0.061,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,59,,,58.5824,,,22.1633,,,,5.2321,,,36.7047,,,,236.96,,,,,0.627,,,,0.056,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,61,,,60.5672,,,21.9828,,,,5.2118,,,36.6963,,,,236.94,,,,,0.627,,,,0.057,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,63,,,62.5526,,,21.8528,,,,5.1973,,,36.6908,,,,238.25,,,,,0.631,,,,0.06,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,65,,,64.5385,,,21.819,,,,5.194,,,36.6923,,,,236.83,,,,,0.625,,,,0.064,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,67,,,66.5248,,,21.7511,,,,5.187,,,36.6938,,,,236.83,,,,,0.623,,,,0.068,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,69,,,68.5097,,,21.6359,,,,5.1744,,,36.6908,,,,236.54,,,,,0.626,,,,0.067,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,71,,,70.4947,,,21.47,,,,5.1549,,,36.6758,,,,235.05,,,,,0.624,,,,0.071,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,73,,,72.48,,,21.3184,,,,5.1402,,,36.6871,,,,237.03,,,,,0.63,,,,0.074,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,75,,,74.4666,,,21.2867,,,,5.1365,,,36.6839,,,,235.02,,,,,0.625,,,,0.072,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,77,,,76.4512,,,21.1606,,,,5.1226,,,36.6793,,,,232.48,,,,,0.62,,,,0.078,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,79,,,78.4366,,,21.0403,,,,5.1093,,,36.6749,,,,232.25,,,,,0.617,,,,0.081,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,81,,,80.4212,,,20.9502,,,,5.0995,,,36.6721,,,,232.5,,,,,0.613,,,,0.079,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,83,,,82.4073,,,20.9065,,,,5.0949,,,36.6718,,,,230.04,,,,,0.613,,,,0.087,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,85,,,84.3922,,,20.8085,,,,5.0845,,,36.671,,,,229.48,,,,,0.612,,,,0.088,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,87,,,86.3782,,,20.7104,,,,5.074,,,36.6702,,,,227.53,,,,,0.61,,,,0.086,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,89,,,88.3632,,,20.6463,,,,5.0672,,,36.6693,,,,227.04,,,,,0.608,,,,0.09,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,91,,,90.3487,,,20.5788,,,,5.06,,,36.6683,,,,226.95,,,,,0.606,,,,0.095,,,-999,,
10285001,2012.696562,,31.67,,64.16,,,93,,,92.3344,,,20.5326,,,,5.0551,,,36.6677,,,,227.06,,,,,0.606,,,,0.097,,,-999,,
