site,cruiseid,year,month,day,date,yrday_gmt,lat,lon,HLII_narB[cells/mL],temp,sal,depth[m],sigma_0,standard_deviation[cells/mL]
,,,,,,,,,,,,,,
HOT,196,2007,10,4,10/4/07,181612800,22.75,-158,6000,22.6592,35.1793,125,24.173,1010
,,,,,,,,,,,,,,
HOT,196,2007,10,4,10/4/07,181612800,22.75,-158,2240,21.4863,35.1706,150,24.496,360
,,,,,,,,,,,,,,
HOT,196,2007,10,4,10/4/07,181612800,22.75,-158,735,20.1409,35.0727,175,24.787,188
,,,,,,,,,,,,,,
HOT,196,2007,10,4,10/4/07,181612800,22.75,-158,95.3,18.54,nd,200,nd,24.1
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,54.6,25.0918,35.0199,5,23.333,22.8
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,45.5,25.0832,35.0528,25,23.355,17.7
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,0.65,25.0678,35.0729,45,23.382,nd
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,23.5,25.0626,nd,60,nd,7.33
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,198,24.8443,35.0997,75,23.459,60.6
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,781,23.7914,nd,85,nd,142
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,6750,22.6582,35.0268,100,24.07,586
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,4700,21.9432,nd,115,nd,1690
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,2540,21.091,35.0008,125,24.477,784
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,189,20.0054,34.9918,150,24.766,18.1
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,10.9,18.8159,34.8489,175,24.966,2.51
,,,,,,,,,,,,,,
HOT,197,2007,12,3,12/3/07,186796800,22.75,-158,0.65,16.8493,nd,200,nd,nd
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,436,24.5027,35.0132,5,23.506,83.5
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,437,24.5005,35.0137,25,23.523,69.3
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,509,24.4987,35.0228,45,23.518,29.5
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,889,24.4672,nd,60,nd,102
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,1240,24.4731,35.0396,75,23.534,201
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,1890,24.4442,nd,85,nd,398
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,1800,24.3287,35.0687,100,23.601,273
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,4180,23.6244,nd,115,nd,1140
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,4850,22.8926,35.1005,125,24.051,232
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,795,21.632,35.1198,150,24.416,139
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,257,20.6273,35.0962,175,24.674,19.1
,,,,,,,,,,,,,,
HOT,198,2007,12,22,12/22/07,188438400,22.75,-158,19.8,19.5382,nd,200,nd,5.27
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,524,nd,nd,5,nd,185
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,428,nd,nd,25,nd,129
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,555,nd,nd,45,nd,84.9
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,509,nd,nd,60,nd,192
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,716,nd,nd,75,nd,119
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,458,nd,nd,85,nd,109
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,792,nd,nd,100,nd,138
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,669,nd,nd,115,nd,224
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,2450,nd,nd,125,nd,673
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,825,nd,nd,150,nd,94.8
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,63.1,nd,nd,175,nd,7.35
,,,,,,,,,,,,,,
HOT,199,2008,1,31,1/31/08,191894400,22.75,-158,0.65,nd,nd,200,nd,nd
