8,301,0,NaN,NaN,25.4452,NaN,NaN,NaN,NaN,NaN
8,301,2,25.3859,23.164,25.3863,34.919,212.2,NaN,0.1117,NaN
8,301,4,25.3831,23.169,25.3839,34.9242,213.7,NaN,0.131,NaN
8,301,6,25.3811,23.171,25.3824,34.9263,213.6,NaN,NaN,NaN
8,301,8,25.3783,23.167,25.3801,34.9193,213.9,NaN,0.1376,NaN
8,301,10,25.3796,23.169,25.3818,34.9226,213.8,NaN,0.1039,NaN
8,301,12,25.3762,23.17,25.3789,34.9224,213.1,NaN,0.1121,NaN
8,301,14,25.3734,23.172,25.3765,34.9238,216.4,NaN,0.1115,NaN
8,301,16,25.3721,23.172,25.3756,34.9238,217.2,NaN,NaN,NaN
8,301,18,25.3674,23.173,25.3714,34.9235,216.9,NaN,0.1157,NaN
8,301,20,25.3633,23.174,25.3677,34.9232,216.8,NaN,0.1186,NaN
8,301,22,25.3621,23.175,25.3669,34.9236,216.3,NaN,0.1244,NaN
8,301,24,25.3531,23.177,25.3584,34.9223,216.3,NaN,NaN,NaN
8,301,26,25.3503,23.176,25.356,34.92,216.6,NaN,0.1361,NaN
8,301,28,25.3421,23.18,25.3483,34.9219,215.9,NaN,0.1298,NaN
8,301,30,25.3399,23.181,25.3465,34.9227,215.6,NaN,0.1236,NaN
8,301,32,25.3338,23.182,25.3408,34.9213,216.3,NaN,0.1146,NaN
8,301,34,25.3112,23.19,25.3187,34.9228,216.5,NaN,0.1111,NaN
8,301,36,25.2589,23.21,25.2667,34.9291,216.3,NaN,0.1111,NaN
8,301,38,25.1457,23.255,25.154,34.9421,216.1,NaN,0.1111,NaN
8,301,40,25.0508,23.291,25.0595,34.951,215.8,NaN,0.1283,NaN
8,301,42,24.992,23.313,25.0011,34.9575,216.3,NaN,0.1361,NaN
8,301,44,24.8756,23.358,24.8851,34.9704,215.2,NaN,0.1355,NaN
8,301,46,24.6917,23.433,24.7015,34.9962,220,NaN,0.1506,NaN
8,301,48,24.5989,23.474,24.6092,35.0135,221.8,NaN,0.1704,NaN
8,301,50,24.2594,23.602,24.27,35.0476,224.5,NaN,0.177,NaN
8,301,52,24.0236,23.694,24.0345,35.0767,226.1,NaN,0.186,NaN
8,301,54,23.8601,23.757,23.8714,35.0964,228.7,NaN,0.186,NaN
8,301,56,23.8043,23.782,23.816,35.1073,229.2,NaN,0.1946,NaN
8,301,58,23.5363,23.888,23.5483,35.1432,230.3,NaN,0.1984,NaN
8,301,60,23.4379,23.926,23.4503,35.155,232,NaN,0.1984,NaN
8,301,62,23.3688,23.954,23.3816,35.1664,231.1,NaN,0.2072,NaN
8,301,64,23.291,23.987,23.3042,35.1793,228.1,NaN,0.2111,NaN
8,301,66,23.1715,24.034,23.185,35.1957,226.6,NaN,0.2114,NaN
8,301,68,23.0692,24.074,23.0832,35.2091,225.8,NaN,0.222,NaN
8,301,70,23.0808,24.069,23.0951,35.207,223.9,NaN,0.2365,NaN
8,301,72,22.9644,24.11,22.9791,35.2167,223.5,NaN,0.2525,NaN
8,301,74,22.8581,24.15,22.8731,35.2288,223.2,NaN,0.2814,NaN
8,301,76,22.7736,24.181,22.789,35.238,222.7,NaN,0.3107,NaN
8,301,78,22.7099,24.204,22.7257,35.2441,222.7,NaN,0.3107,NaN
8,301,80,22.654,24.222,22.6701,35.2477,221.4,NaN,0.3197,NaN
8,301,82,22.5688,24.252,22.5854,35.2545,220.2,NaN,0.3383,NaN
8,301,84,22.5049,24.274,22.5218,35.26,219.9,NaN,0.3531,NaN
8,301,86,22.4147,24.305,22.432,35.2661,219.9,NaN,0.3643,NaN
8,301,88,22.3328,24.333,22.3504,35.2726,219.1,NaN,0.3996,NaN
8,301,90,22.2735,24.35,22.2915,35.2737,217.6,NaN,0.4264,NaN
8,301,92,22.2269,24.365,22.2453,35.2754,217.2,NaN,0.4625,NaN
8,301,94,22.1436,24.391,22.1623,35.2793,217,NaN,0.4999,NaN
8,301,96,22.0878,24.409,22.1069,35.2825,217,NaN,0.5255,NaN
8,301,98,22.0199,24.428,22.0393,35.2819,217,NaN,0.5431,NaN
8,301,100,21.95,24.448,21.9698,35.2829,217.7,NaN,NaN,NaN
8,301,102,21.8567,24.478,21.8768,35.2878,217,NaN,0.5886,NaN
8,301,104,21.7876,24.502,21.8081,35.2932,216.1,NaN,0.6012,NaN
8,301,106,21.7397,24.513,21.7605,35.2907,215.8,NaN,0.6151,NaN
8,301,108,21.6633,24.536,21.6844,35.2929,216.3,NaN,0.6132,NaN
8,301,110,21.61,24.552,21.6315,35.2951,215.8,NaN,0.5994,NaN
8,301,112,21.5103,24.579,21.5321,35.2936,215.3,NaN,0.6016,NaN
8,301,114,21.4354,24.598,21.4576,35.2921,215.7,NaN,NaN,NaN
8,301,116,21.3023,24.631,21.3248,35.2868,214.1,NaN,0.5962,NaN
8,301,118,21.241,24.644,21.2638,35.2819,213.2,NaN,0.5739,NaN
8,301,120,21.1191,24.669,21.1422,35.2709,210.4,NaN,NaN,NaN
8,301,122,20.9693,24.701,20.9926,35.2589,209.8,NaN,0.5477,NaN
8,301,124,20.9158,24.71,20.9395,35.2521,207.3,NaN,0.5228,NaN
8,301,126,20.7957,24.732,20.8197,35.238,203.5,NaN,0.4944,NaN
8,301,128,20.6659,24.756,20.6902,35.2233,201.2,NaN,0.4786,NaN
8,301,130,20.5149,24.782,20.5394,35.2038,198.6,NaN,0.4463,NaN
8,301,132,20.4533,24.797,20.4781,35.2023,196.2,NaN,0.4159,NaN
8,301,134,20.3154,24.824,20.3404,35.1898,194.9,NaN,0.3776,NaN
8,301,136,20.2339,24.839,20.2593,35.1812,194.5,NaN,0.3616,NaN
8,301,138,20.1333,24.857,20.159,35.1694,194.8,NaN,0.3485,NaN
8,301,140,20.0419,24.876,20.0679,35.1631,195.7,NaN,0.319,NaN
8,301,142,19.9102,24.902,19.9364,35.1509,196.5,NaN,0.3031,NaN
8,301,144,19.8163,24.92,19.8428,35.1419,196.2,NaN,0.2849,NaN
8,301,146,19.7278,24.936,19.7546,35.1324,196.4,NaN,0.281,NaN
8,301,148,19.5585,24.968,19.5855,35.1166,196.4,NaN,0.2727,NaN
