6,229,0,23.97,23.622,23.97,34.9604,211.8,NaN,NaN,NaN
6,229,2,23.9915,23.612,23.9919,34.9551,213.6,9.27,NaN,NaN
6,229,4,23.9935,23.614,23.9943,34.9587,214,5.54,0.0727,NaN
6,229,6,23.9882,23.62,23.9894,34.9652,216.8,2.52,0.0612,NaN
6,229,8,23.9853,23.621,23.987,34.9646,217.8,2.65,0.0788,NaN
6,229,10,23.9811,23.622,23.9832,34.9646,217.4,3.28,0.0804,NaN
6,229,12,23.975,23.622,23.9775,34.9625,218.2,3.24,0.0804,NaN
6,229,14,23.962,23.629,23.9649,34.9664,218.3,3.1,0.0757,NaN
6,229,16,23.9485,23.633,23.9519,34.9668,217.5,2.25,0.0804,NaN
6,229,18,23.9417,23.637,23.9454,34.969,218.6,2.1,0.1008,NaN
6,229,20,23.9272,23.645,23.9314,34.9735,218.4,2.19,0.1008,NaN
6,229,22,23.8997,23.657,23.9043,34.9786,217.7,1.91,0.0804,NaN
6,229,24,23.8254,23.691,23.8304,34.9952,217.4,1.71,0.0857,NaN
6,229,26,23.766,23.718,23.7714,35.008,217.1,1.76,0.105,NaN
6,229,28,23.5845,23.801,23.5903,35.0468,217.8,1.6,0.107,NaN
6,229,30,23.4431,23.868,23.4493,35.0805,218.5,1.64,0.1211,NaN
6,229,32,23.2808,23.94,23.2873,35.1134,218.7,1.62,0.1211,NaN
6,229,34,23.1682,23.987,23.1752,35.132,218.9,1.49,0.1041,NaN
6,229,36,23.1139,24.011,23.1213,35.1429,219.3,1.47,0.1008,NaN
6,229,38,23.0626,24.033,23.0704,35.1531,219.2,1.42,0.1008,NaN
6,229,40,23.0288,24.051,23.037,35.1631,218.8,1.48,0.1164,NaN
6,229,42,22.9818,24.073,22.9904,35.1743,217.8,1.43,0.1092,NaN
6,229,44,22.9567,24.084,22.9657,35.1794,217.5,1.48,0.1079,NaN
6,229,46,22.9225,24.1,22.9318,35.1878,216.6,1.48,0.1329,NaN
6,229,48,22.8918,24.114,22.9016,35.1946,215.7,1.42,0.1214,NaN
6,229,50,22.8705,24.124,22.8807,35.1999,215.1,1.48,0.1414,NaN
6,229,52,22.8442,24.136,22.8548,35.2059,215.2,1.5,0.1392,NaN
6,229,54,22.8063,24.153,22.8172,35.2133,214.6,1.49,0.1417,NaN
6,229,56,22.771,24.168,22.7824,35.2207,214.4,1.4,0.167,NaN
6,229,58,22.7294,24.186,22.7412,35.2275,214.6,1.35,0.1617,NaN
6,229,60,22.7078,24.196,22.7199,35.2335,213.7,1.35,0.1658,NaN
6,229,62,22.6737,24.211,22.6863,35.2396,213.1,1.27,0.1813,NaN
6,229,64,22.6392,24.224,22.6521,35.2438,212.7,1.3,0.182,NaN
6,229,66,22.5958,24.24,22.6091,35.2493,213,1.19,0.182,NaN
6,229,68,22.5322,24.262,22.5459,35.2534,213.3,1.06,0.2156,NaN
6,229,70,22.5048,24.274,22.5189,35.2591,213.9,1.06,0.2251,NaN
6,229,72,22.4665,24.288,22.481,35.2634,214.4,0.96,0.2417,NaN
6,229,74,22.4233,24.302,22.4382,35.2656,215.2,0.89,0.2562,NaN
6,229,76,22.3747,24.316,22.39,35.2663,214.5,0.84,0.2632,NaN
6,229,78,22.3276,24.33,22.3432,35.2674,216.2,0.73,0.2635,NaN
6,229,80,22.2796,24.345,22.2956,35.2689,216.4,0.69,0.2686,NaN
6,229,82,22.2144,24.365,22.2307,35.2706,215.9,0.62,0.2794,NaN
6,229,84,22.1371,24.389,22.1538,35.2745,215.2,0.56,0.2993,NaN
6,229,86,22.035,24.416,22.052,35.272,213,0.52,0.3488,NaN
6,229,88,21.9476,24.439,21.965,35.2705,212.5,0.48,0.3888,NaN
6,229,90,21.8292,24.469,21.8469,35.2654,212,0.42,0.4646,NaN
6,229,92,21.7698,24.484,21.7879,35.2636,211.5,0.38,0.4877,NaN
6,229,94,21.6623,24.509,21.6807,35.2573,210.4,0.34,0.5695,NaN
6,229,96,21.5016,24.547,21.5203,35.2484,207.5,0.3,0.9779,NaN
6,229,98,21.3924,24.573,21.4114,35.2431,207.2,0.25,1.3536,NaN
6,229,100,21.2466,24.606,21.2659,35.2334,206.3,0.23,1.565,NaN
6,229,102,21.0966,24.639,21.1162,35.2235,205.7,0.21,1.5626,NaN
6,229,104,20.9614,24.667,20.9813,35.2123,202.6,0.19,1.5291,NaN
