5,177,138,22.0371,24.275,22.0645,35.0865,200.6,0.05,NaN,NaN
5,177,140,21.9775,24.293,22.0052,35.0892,198.2,0.04,NaN,NaN
5,177,142,21.8305,24.336,21.8584,35.0914,198.6,0.04,NaN,NaN
5,177,144,21.6674,24.384,21.6956,35.0953,198.5,0.03,NaN,NaN
5,177,146,21.6037,24.402,21.6322,35.0949,198.1,0.03,NaN,NaN
5,177,148,21.449,24.442,21.4778,35.0919,197.9,0.02,NaN,NaN
5,177,150,21.3852,24.457,21.4143,35.0883,197.2,0.02,NaN,NaN
5,177,152,21.3261,24.473,21.3555,35.0879,195.8,0.02,NaN,NaN
5,177,154,21.2033,24.508,21.233,35.0899,195.1,0.01,NaN,NaN
5,177,156,21.115,24.535,21.145,35.0931,194.1,0.01,NaN,NaN
5,177,158,21.0694,24.541,21.0998,35.0841,193.3,0.01,NaN,NaN
5,177,160,20.9815,24.568,21.0121,35.0888,192.8,0.01,NaN,NaN
5,177,162,20.92,24.587,20.951,35.0925,192.8,0.01,NaN,NaN
5,177,164,20.8662,24.598,20.8975,35.0878,193.2,0.01,NaN,NaN
5,177,166,20.7452,24.637,20.7767,35.0954,193.5,0.01,NaN,NaN
5,177,168,20.6773,24.659,20.7091,35.1,193.3,0.01,NaN,NaN
5,177,170,20.6353,24.664,20.6675,35.0921,193.8,0.01,NaN,NaN
5,177,172,20.5935,24.677,20.626,35.0939,193.5,0.01,NaN,NaN
5,177,174,20.4459,24.704,20.4787,35.0782,193.8,0.01,NaN,NaN
5,177,176,20.3774,24.72,20.4104,35.0745,192.9,0.01,NaN,NaN
5,177,178,20.2842,24.744,20.3175,35.0732,191.9,0.01,NaN,NaN
5,177,180,20.2139,24.764,20.2474,35.076,191.2,0.01,NaN,NaN
5,177,182,20.0862,24.789,20.12,35.0635,191.2,0.01,NaN,NaN
5,177,184,20.0446,24.799,20.0787,35.0625,190.1,0.01,NaN,NaN
5,177,186,19.962,24.815,19.9964,35.0554,189.4,0.01,NaN,NaN
5,177,188,19.8871,24.836,19.9218,35.0568,188.8,0.01,NaN,NaN
5,177,190,19.8178,24.851,19.8528,35.0528,189.1,0.01,NaN,NaN
5,177,192,19.7651,24.869,19.8004,35.0587,189.4,0.01,NaN,NaN
5,177,194,19.6963,24.885,19.7319,35.0552,189.5,0.01,NaN,NaN
5,177,196,19.5899,24.904,19.6257,35.0435,189.5,NaN,NaN,NaN
5,177,198,19.6364,24.897,19.6726,35.0509,189.6,0.01,NaN,NaN
5,177,200,19.4611,24.932,19.4974,35.0364,190.3,0.01,NaN,NaN
