4,148,2,23.525,23.655,23.5255,34.8314,224.8,0.98,0.1492,NaN
4,148,4,23.5282,23.656,23.529,34.8341,226.2,0.74,0.146,NaN
4,148,6,23.5317,23.655,23.533,34.8342,227.7,0.6,0.1414,NaN
4,148,8,23.5319,23.655,23.5336,34.8343,226.6,0.48,0.1409,NaN
4,148,10,23.5332,23.657,23.5353,34.8368,226.7,0.42,0.1414,NaN
4,148,12,23.5346,23.657,23.5371,34.8374,226.6,0.36,0.1397,NaN
4,148,14,23.5364,23.656,23.5393,34.8372,226.6,0.4,0.1416,NaN
4,148,16,23.5377,23.656,23.541,34.8375,226.7,0.44,0.1471,NaN
4,148,18,23.5381,23.653,23.5418,34.8342,226.5,0.51,0.1414,NaN
4,148,20,23.5377,23.654,23.5419,34.8345,226.4,0.57,0.1414,NaN
4,148,22,23.5384,23.654,23.5429,34.835,226.8,0.6,0.1441,NaN
4,148,24,23.5404,23.654,23.5454,34.8361,227.9,0.61,0.142,NaN
4,148,26,23.5446,23.655,23.55,34.8384,225.4,0.63,0.1532,NaN
4,148,28,23.5501,23.657,23.5559,34.8443,224.2,0.61,0.1617,NaN
4,148,30,23.5555,23.663,23.5617,34.8533,225.2,0.59,0.1448,NaN
4,148,32,23.5605,23.673,23.5672,34.8687,224.8,0.58,0.1417,NaN
4,148,34,23.5614,23.679,23.5685,34.8767,224.9,0.55,0.153,NaN
4,148,36,23.5546,23.667,23.562,34.859,225.4,0.54,0.1617,NaN
4,148,38,23.5582,23.685,23.5661,34.8838,224.8,0.51,0.1591,NaN
4,148,40,23.5508,23.694,23.5591,34.8928,224.7,0.49,0.1583,NaN
4,148,42,23.5497,23.707,23.5584,34.9097,226,0.47,0.1414,NaN
4,148,44,23.54,23.689,23.5491,34.8825,222.4,0.44,0.1455,NaN
4,148,46,23.497,23.769,23.5065,34.9712,223.8,0.42,0.1595,NaN
4,148,48,23.4071,23.839,23.417,35.0284,225,0.4,0.1456,NaN
4,148,50,23.4263,23.831,23.4367,35.0261,223.9,0.37,0.1433,NaN
4,148,52,23.4875,23.789,23.4982,34.9935,222.6,0.36,0.1414,NaN
4,148,54,23.4108,23.866,23.4219,35.0662,223.9,0.33,0.1406,NaN
4,148,56,23.3845,23.893,23.3961,35.0919,223.8,0.32,0.1532,NaN
4,148,58,23.3122,23.95,23.3242,35.1387,225.4,0.3,0.1617,NaN
4,148,60,23.3185,23.958,23.3309,35.1515,223.8,0.28,0.1778,NaN
4,148,62,23.2963,23.977,23.3091,35.1689,223.4,0.26,0.2023,NaN
4,148,64,23.2909,23.995,23.3041,35.1901,223.2,0.25,0.2053,NaN
4,148,66,23.2781,24.011,23.2917,35.206,222.8,0.24,0.226,NaN
4,148,68,23.2659,24.021,23.2799,35.2141,222.4,0.21,0.2607,NaN
4,148,70,23.2434,24.039,23.2578,35.2301,222.6,0.2,0.2586,NaN
4,148,72,23.2262,24.062,23.2411,35.2529,222.3,0.19,0.2344,NaN
4,148,74,23.2107,24.076,23.2259,35.2657,221.7,0.18,0.2367,NaN
4,148,76,23.2001,24.084,23.2158,35.2721,221.6,0.17,0.248,NaN
4,148,78,23.1928,24.088,23.2088,35.2749,221.3,0.16,0.292,NaN
4,148,80,23.1856,24.096,23.202,35.2827,222.2,0.15,0.2683,NaN
4,148,82,23.1689,24.102,23.1858,35.2836,220.5,0.14,0.2818,NaN
4,148,84,23.1576,24.108,23.1749,35.2885,220.3,0.13,0.3026,NaN
4,148,86,23.1401,24.119,23.1578,35.2952,220,0.12,0.2861,NaN
4,148,88,23.1343,24.122,23.1523,35.2969,219.5,0.11,0.2756,NaN
4,148,90,23.1257,24.126,23.1442,35.2995,218.9,0.11,0.2632,NaN
4,148,92,23.117,24.13,23.1359,35.3019,218.6,0.1,0.2796,NaN
4,148,94,23.1438,24.119,23.1631,35.2971,217.6,0.09,0.2992,NaN
4,148,96,23.0743,24.152,23.0939,35.3136,217.9,0.09,0.3524,NaN
4,148,98,23.0223,24.177,23.0424,35.3274,218.4,0.08,0.3842,NaN
4,148,100,23.0256,24.171,23.046,35.3207,217.3,0.08,0.4049,NaN
4,148,102,22.9848,24.185,23.0056,35.324,216.6,0.07,0.426,NaN
4,148,104,23.0403,24.166,23.0616,35.3192,216.2,0.07,0.4262,NaN
4,148,106,22.9049,24.212,22.9265,35.3281,215.8,0.06,0.4346,NaN
4,148,108,22.8739,24.221,22.8959,35.3292,214.7,0.06,0.446,NaN
4,148,110,22.8238,24.237,22.8462,35.3316,214.5,0.05,0.4584,NaN
4,148,112,22.7635,24.257,22.7862,35.3348,214,0.05,0.5142,NaN
4,148,114,22.6959,24.277,22.719,35.336,211.7,0.04,0.5563,NaN
4,148,116,22.6425,24.293,22.666,35.3369,211.6,0.04,0.589,NaN
4,148,118,22.5609,24.313,22.5847,35.3325,211.3,0.04,0.6152,NaN
4,148,120,22.4085,24.351,22.4326,35.3244,210.6,0.03,0.6512,NaN
4,148,122,22.2709,24.382,22.2953,35.315,207.4,0.03,0.6744,NaN
4,148,124,21.964,24.463,21.9885,35.3079,202.1,0.03,0.6849,NaN
4,148,126,22.0283,24.444,22.0533,35.3062,205.1,0.03,0.6744,NaN
4,148,128,21.8817,24.481,21.9069,35.3005,204.2,0.02,0.625,NaN
4,148,130,21.7001,24.518,21.7256,35.2829,203.1,0.02,0.5691,NaN
4,148,132,21.5196,24.558,21.5454,35.269,201.7,0.02,0.5453,NaN
4,148,134,21.3813,24.586,21.4073,35.2567,200.6,0.02,0.5394,NaN
4,148,136,21.2659,24.612,21.2922,35.2485,199.7,0.02,0.5549,NaN
4,148,138,21.1736,24.631,21.2002,35.2409,199.4,0.02,0.5565,NaN
4,148,140,21.0779,24.652,21.1048,35.2344,199.5,0.01,0.5156,NaN
4,148,142,20.9317,24.689,20.9589,35.2296,198.9,0.01,0.5039,NaN
4,148,144,20.794,24.716,20.8214,35.2172,198.6,0.01,0.4805,NaN
4,148,146,20.6248,24.756,20.6524,35.2091,198.8,0.01,0.4477,NaN
4,148,148,20.3994,24.806,20.4272,35.1954,198.3,0.01,0.4257,NaN
4,148,150,20.3879,24.803,20.4161,35.188,195.8,0.01,0.409,NaN
4,148,152,20.1409,24.858,20.1692,35.1728,195.1,0.01,0.3631,NaN
4,148,154,20.0086,24.882,20.0371,35.1589,195.4,0.01,0.3251,NaN
4,148,156,19.8697,24.909,19.8984,35.1459,195.5,0.01,0.3038,NaN
4,148,158,19.6968,24.949,19.7258,35.139,194.4,0.01,0.2822,NaN
4,148,160,19.5684,24.972,19.5976,35.1257,193.5,0.01,0.2349,NaN
4,148,162,19.4604,24.991,19.4898,35.1145,193.4,0.01,0.2023,NaN
4,148,164,19.1333,25.052,19.1628,35.0837,193.3,0.01,0.1752,NaN
4,148,166,19.0618,25.069,19.0915,35.0812,193.6,0.01,0.1213,NaN
4,148,168,18.9271,25.088,18.9571,35.0614,193.6,0.01,0.1037,NaN
4,148,170,19.4264,24.998,19.4572,35.1122,193.1,0.01,0.1008,NaN
4,148,172,18.7865,25.113,18.8169,35.0474,194.5,0.01,0.0842,NaN
4,148,174,18.7328,25.122,18.7636,35.0413,194.7,0.01,0.0784,NaN
4,148,176,18.6239,25.142,18.6549,35.032,195.5,NaN,NaN,NaN
4,148,178,18.9127,25.092,18.9444,35.0616,196.6,0.01,0.072,NaN
4,148,180,18.3256,25.197,18.3569,35.0057,199.1,0.01,0.0639,NaN
4,148,182,18.1912,25.221,18.2228,34.9934,199.5,0.01,0.0398,NaN
4,148,184,17.9891,25.252,18.0207,34.9693,199.1,0.01,0.0398,NaN
4,148,186,17.945,25.258,17.9769,34.9624,197.9,0.01,0.0381,NaN
4,148,188,17.3246,25.359,17.356,34.8978,200.8,NaN,NaN,NaN
4,148,190,17.7036,25.296,17.7359,34.9351,198,0.01,0.0195,NaN
4,148,192,17.5612,25.318,17.5936,34.9191,197.7,0.01,0.0195,NaN
4,148,194,17.4864,25.329,17.519,34.9088,196.7,0.01,0.0218,NaN
4,148,196,17.2235,25.37,17.2562,34.8799,197.4,0,0.0195,NaN
4,148,198,17.0857,25.39,17.1185,34.863,197,0,0.0195,NaN
4,148,200,16.97,25.407,17.003,34.8503,197.4,0,0.0195,NaN
